"","occurrenceID","bibliographicCitation","materialSampleID","eventDate","decimalLatitude","decimalLongitude","scientificName","organismQuantity","organismQuantityType","sampleSizeValue","sampleSizeUnit","associatedSequences","basisOfRecord","locationID","recordedBy","country","datasetID","occurrenceStatus","minimumDepthInMeters","maximumDepthInMeters","language","month","year","taxonID","scientificNameID","kingdom","phylum","class","order","family","genus"
"1","16-425073-12S-Acip-23",NA,"425073",2024-09-17,45.19383,-66.2759,"Acipenser oxyrinchus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","MUSQ17","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,151802,"urn:lsid:marinespecies.org:taxname:151802","Animalia","Chordata","Chondrostei","Acipenseriformes","Acipenseridae","Acipenser"
"1454","16-425064-12S-Moro-2",NA,"425064",2024-09-17,45.17988,-66.2949,"Morone saxatilis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","MUSQ11","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,151179,"urn:lsid:marinespecies.org:taxname:151179","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Moronidae","Morone"
"1455","16-425067-12S-Moro-2",NA,"425067",2024-09-17,45.18659,-66.2923,"Morone saxatilis",13030,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","MUSQ13","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","present",0.5,0.5,"en",9,2024,151179,"urn:lsid:marinespecies.org:taxname:151179","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Moronidae","Morone"
"1456","16-425027-12S-Moro-2",NA,"425027",2024-09-16,45.14347,-66.2618,"Morone saxatilis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone2b-2","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,151179,"urn:lsid:marinespecies.org:taxname:151179","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Moronidae","Morone"
"1457","16-425019-12S-Moro-2",NA,"425019",2024-09-16,45.14261,-66.2445,"Morone saxatilis",5,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","MUSQ31","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","present",0.5,0.5,"en",9,2024,151179,"urn:lsid:marinespecies.org:taxname:151179","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Moronidae","Morone"
"1458","16-425036-12S-Moro-2",NA,"425036",2024-09-16,45.14204,-66.2503,"Morone saxatilis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone3-3","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,151179,"urn:lsid:marinespecies.org:taxname:151179","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Moronidae","Morone"
"1459","16-425065-12S-Moro-2",NA,"425065",2024-09-17,45.17988,-66.2949,"Morone saxatilis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","MUSQ11","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,151179,"urn:lsid:marinespecies.org:taxname:151179","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Moronidae","Morone"
"1460","16-425017-12S-Moro-2",NA,"425017",2024-09-16,45.15213,-66.2474,"Morone saxatilis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","MUSQ29","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,151179,"urn:lsid:marinespecies.org:taxname:151179","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Moronidae","Morone"
"1461","16-425009-12S-Moro-2",NA,"425009",2024-09-16,45.17761,-66.2433,"Morone saxatilis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","MUSQ23","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,151179,"urn:lsid:marinespecies.org:taxname:151179","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Moronidae","Morone"
"1462","16-425020-12S-Moro-2",NA,"425020",2024-09-16,45.14261,-66.2445,"Morone saxatilis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","MUSQ31","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,151179,"urn:lsid:marinespecies.org:taxname:151179","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Moronidae","Morone"
"1463","16-425044-12S-Moro-2",NA,"425044",2024-09-16,45.15413,-66.2541,"Morone saxatilis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone2a-10","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,151179,"urn:lsid:marinespecies.org:taxname:151179","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Moronidae","Morone"
"1464","16-425050-12S-Moro-2",NA,"425050",2024-09-17,45.19188,-66.32,"Morone saxatilis",2402,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","MUSQ01","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","present",0.5,0.5,"en",9,2024,151179,"urn:lsid:marinespecies.org:taxname:151179","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Moronidae","Morone"
"1465","16-425061-12S-Moro-2",NA,"425061",2024-09-17,45.17424,-66.3008,"Morone saxatilis",9560,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","MUSQ09","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","present",0.5,0.5,"en",9,2024,151179,"urn:lsid:marinespecies.org:taxname:151179","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Moronidae","Morone"
"1466","16-425010-12S-Moro-2",NA,"425010",2024-09-16,45.16873,-66.2415,"Morone saxatilis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","MUSQ25","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,151179,"urn:lsid:marinespecies.org:taxname:151179","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Moronidae","Morone"
"1467","16-425005-12S-Moro-2",NA,"425005",2024-09-16,45.18383,-66.2534,"Morone saxatilis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","MUSQ21","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,151179,"urn:lsid:marinespecies.org:taxname:151179","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Moronidae","Morone"
"1468","16-425040-12S-Moro-2",NA,"425040",2024-09-16,45.15359,-66.2352,"Morone saxatilis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone2a-12","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,151179,"urn:lsid:marinespecies.org:taxname:151179","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Moronidae","Morone"
"1469","16-425032-12S-Moro-2",NA,"425032",2024-09-16,45.13854,-66.256,"Morone saxatilis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone3-1","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,151179,"urn:lsid:marinespecies.org:taxname:151179","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Moronidae","Morone"
"1470","16-425043-12S-Moro-2",NA,"425043",2024-09-16,45.15413,-66.2541,"Morone saxatilis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone2a-10","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,151179,"urn:lsid:marinespecies.org:taxname:151179","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Moronidae","Morone"
"1471","16-425049-12S-Moro-2",NA,"425049",2024-09-17,45.19188,-66.32,"Morone saxatilis",2131,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","MUSQ01","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","present",0.5,0.5,"en",9,2024,151179,"urn:lsid:marinespecies.org:taxname:151179","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Moronidae","Morone"
"1472","16-425073-12S-Moro-2",NA,"425073",2024-09-17,45.19383,-66.2759,"Morone saxatilis",1494,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","MUSQ17","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","present",0.5,0.5,"en",9,2024,151179,"urn:lsid:marinespecies.org:taxname:151179","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Moronidae","Morone"
"1473","16-425022-12S-Moro-2",NA,"425022",2024-09-16,45.14131,-66.2579,"Morone saxatilis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone2b-1","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,151179,"urn:lsid:marinespecies.org:taxname:151179","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Moronidae","Morone"
"1474","16-425041-12S-Moro-2",NA,"425041",2024-09-16,45.15359,-66.2352,"Morone saxatilis",3,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone2a-12","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","present",0.5,0.5,"en",9,2024,151179,"urn:lsid:marinespecies.org:taxname:151179","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Moronidae","Morone"
"1475","16-425028-12S-Moro-2",NA,"425028",2024-09-16,45.14163,-66.2592,"Morone saxatilis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone2b-3","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,151179,"urn:lsid:marinespecies.org:taxname:151179","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Moronidae","Morone"
"1476","16-425052-12S-Moro-2",NA,"425052",2024-09-17,45.18644,-66.3232,"Morone saxatilis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","MUSQ03","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,151179,"urn:lsid:marinespecies.org:taxname:151179","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Moronidae","Morone"
"1477","16-425055-12S-Moro-2",NA,"425055",2024-09-17,45.17873,-66.3162,"Morone saxatilis",4,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","MUSQ05","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","present",0.5,0.5,"en",9,2024,151179,"urn:lsid:marinespecies.org:taxname:151179","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Moronidae","Morone"
"1478","16-425023-12S-Moro-2",NA,"425023",2024-09-16,45.14131,-66.2579,"Morone saxatilis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone2b-1","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,151179,"urn:lsid:marinespecies.org:taxname:151179","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Moronidae","Morone"
"1479","16-425018-12S-Moro-2",NA,"425018",2024-09-16,45.15213,-66.2474,"Morone saxatilis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","MUSQ29","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,151179,"urn:lsid:marinespecies.org:taxname:151179","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Moronidae","Morone"
"1480","16-425034-12S-Moro-2",NA,"425034",2024-09-16,45.14204,-66.2503,"Morone saxatilis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone3-3","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,151179,"urn:lsid:marinespecies.org:taxname:151179","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Moronidae","Morone"
"1481","16-425021-12S-Moro-2",NA,"425021",2024-09-16,45.14261,-66.2445,"Morone saxatilis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","MUSQ31","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,151179,"urn:lsid:marinespecies.org:taxname:151179","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Moronidae","Morone"
"1482","16-425045-12S-Moro-2",NA,"425045",2024-09-16,45.15413,-66.2541,"Morone saxatilis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone2a-10","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,151179,"urn:lsid:marinespecies.org:taxname:151179","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Moronidae","Morone"
"1483","16-425051-12S-Moro-2",NA,"425051",2024-09-17,45.19188,-66.32,"Morone saxatilis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","MUSQ01","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,151179,"urn:lsid:marinespecies.org:taxname:151179","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Moronidae","Morone"
"1484","16-425075-12S-Moro-2",NA,"425075",2024-09-17,45.19383,-66.2759,"Morone saxatilis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","MUSQ17","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,151179,"urn:lsid:marinespecies.org:taxname:151179","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Moronidae","Morone"
"1485","16-425011-12S-Moro-2",NA,"425011",2024-09-16,45.16873,-66.2415,"Morone saxatilis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","MUSQ25","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,151179,"urn:lsid:marinespecies.org:taxname:151179","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Moronidae","Morone"
"1486","16-425006-12S-Moro-2",NA,"425006",2024-09-16,45.18383,-66.2534,"Morone saxatilis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","MUSQ21","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,151179,"urn:lsid:marinespecies.org:taxname:151179","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Moronidae","Morone"
"1487","16-425046-12S-Moro-2",NA,"425046",2024-09-16,45.15797,-66.2573,"Morone saxatilis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone2a-1","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,151179,"urn:lsid:marinespecies.org:taxname:151179","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Moronidae","Morone"
"1488","16-425033-12S-Moro-2",NA,"425033",2024-09-16,45.13854,-66.256,"Morone saxatilis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone3-1","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,151179,"urn:lsid:marinespecies.org:taxname:151179","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Moronidae","Morone"
"1489","16-425042-12S-Moro-2",NA,"425042",2024-09-16,45.15359,-66.2352,"Morone saxatilis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone2a-12","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,151179,"urn:lsid:marinespecies.org:taxname:151179","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Moronidae","Morone"
"1490","16-425029-12S-Moro-2",NA,"425029",2024-09-16,45.14163,-66.2592,"Morone saxatilis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone2b-3","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,151179,"urn:lsid:marinespecies.org:taxname:151179","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Moronidae","Morone"
"1491","16-425074-12S-Moro-2",NA,"425074",2024-09-17,45.19383,-66.2759,"Morone saxatilis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","MUSQ17","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,151179,"urn:lsid:marinespecies.org:taxname:151179","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Moronidae","Morone"
"1492","16-425007-12S-Moro-2",NA,"425007",2024-09-16,45.17761,-66.2433,"Morone saxatilis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","MUSQ23","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,151179,"urn:lsid:marinespecies.org:taxname:151179","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Moronidae","Morone"
"1493","16-425054-12S-Moro-2",NA,"425054",2024-09-17,45.18644,-66.3232,"Morone saxatilis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","MUSQ03","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,151179,"urn:lsid:marinespecies.org:taxname:151179","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Moronidae","Morone"
"1494","16-425008-12S-Moro-2",NA,"425008",2024-09-16,45.17761,-66.2433,"Morone saxatilis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","MUSQ23","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,151179,"urn:lsid:marinespecies.org:taxname:151179","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Moronidae","Morone"
"1495","16-425053-12S-Moro-2",NA,"425053",2024-09-17,45.18644,-66.3232,"Morone saxatilis",2947,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","MUSQ03","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","present",0.5,0.5,"en",9,2024,151179,"urn:lsid:marinespecies.org:taxname:151179","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Moronidae","Morone"
"1496","16-425056-12S-Moro-2",NA,"425056",2024-09-17,45.17873,-66.3162,"Morone saxatilis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","MUSQ05","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,151179,"urn:lsid:marinespecies.org:taxname:151179","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Moronidae","Morone"
"1497","16-425031-12S-Moro-2",NA,"425031",2024-09-16,45.13854,-66.256,"Morone saxatilis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone3-1","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,151179,"urn:lsid:marinespecies.org:taxname:151179","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Moronidae","Morone"
"1498","16-425035-12S-Moro-2",NA,"425035",2024-09-16,45.14204,-66.2503,"Morone saxatilis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone3-3","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,151179,"urn:lsid:marinespecies.org:taxname:151179","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Moronidae","Morone"
"1499","16-425030-12S-Moro-2",NA,"425030",2024-09-16,45.14163,-66.2592,"Morone saxatilis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone2b-3","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,151179,"urn:lsid:marinespecies.org:taxname:151179","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Moronidae","Morone"
"1500","16-425012-12S-Moro-2",NA,"425012",2024-09-16,45.16873,-66.2415,"Morone saxatilis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","MUSQ25","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,151179,"urn:lsid:marinespecies.org:taxname:151179","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Moronidae","Morone"
"1501","16-425029-12S--6",NA,"425029",2024-09-16,45.14163,-66.2592,"Myoxocephalus thompsonii",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone2b-3","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,NA,"urn:lsid:marinespecies.org:taxname:567535",NA,NA,NA,NA,NA,NA
"1502","16-425020-12S--6",NA,"425020",2024-09-16,45.14261,-66.2445,"Myoxocephalus thompsonii",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","MUSQ31","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,NA,"urn:lsid:marinespecies.org:taxname:567535",NA,NA,NA,NA,NA,NA
"1503","16-425052-12S--6",NA,"425052",2024-09-17,45.18644,-66.3232,"Myoxocephalus thompsonii",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","MUSQ03","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,NA,"urn:lsid:marinespecies.org:taxname:567535",NA,NA,NA,NA,NA,NA
"1504","16-425030-12S--6",NA,"425030",2024-09-16,45.14163,-66.2592,"Myoxocephalus thompsonii",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone2b-3","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,NA,"urn:lsid:marinespecies.org:taxname:567535",NA,NA,NA,NA,NA,NA
"1505","16-425034-12S--6",NA,"425034",2024-09-16,45.14204,-66.2503,"Myoxocephalus thompsonii",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone3-3","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,NA,"urn:lsid:marinespecies.org:taxname:567535",NA,NA,NA,NA,NA,NA
"1506","16-425047-12S--6",NA,"425047",2024-09-16,45.15797,-66.2573,"Myoxocephalus thompsonii",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone2a-1","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,NA,"urn:lsid:marinespecies.org:taxname:567535",NA,NA,NA,NA,NA,NA
"1507","16-425024-12S--6",NA,"425024",2024-09-16,45.14131,-66.2579,"Myoxocephalus thompsonii",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone2b-1","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,NA,"urn:lsid:marinespecies.org:taxname:567535",NA,NA,NA,NA,NA,NA
"1508","16-425053-12S--6",NA,"425053",2024-09-17,45.18644,-66.3232,"Myoxocephalus thompsonii",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","MUSQ03","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,NA,"urn:lsid:marinespecies.org:taxname:567535",NA,NA,NA,NA,NA,NA
"1509","16-425051-12S--6",NA,"425051",2024-09-17,45.19188,-66.32,"Myoxocephalus thompsonii",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","MUSQ01","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,NA,"urn:lsid:marinespecies.org:taxname:567535",NA,NA,NA,NA,NA,NA
"1510","16-425021-12S--6",NA,"425021",2024-09-16,45.14261,-66.2445,"Myoxocephalus thompsonii",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","MUSQ31","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,NA,"urn:lsid:marinespecies.org:taxname:567535",NA,NA,NA,NA,NA,NA
"1511","16-425054-12S--6",NA,"425054",2024-09-17,45.18644,-66.3232,"Myoxocephalus thompsonii",11,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","MUSQ03","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","present",0.5,0.5,"en",9,2024,NA,"urn:lsid:marinespecies.org:taxname:567535",NA,NA,NA,NA,NA,NA
"1512","16-425025-12S--6",NA,"425025",2024-09-16,45.14347,-66.2618,"Myoxocephalus thompsonii",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone2b-2","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,NA,"urn:lsid:marinespecies.org:taxname:567535",NA,NA,NA,NA,NA,NA
