"","occurrenceID","bibliographicCitation","materialSampleID","eventDate","decimalLatitude","decimalLongitude","scientificName","organismQuantity","organismQuantityType","sampleSizeValue","sampleSizeUnit","associatedSequences","basisOfRecord","locationID","recordedBy","country","datasetID","occurrenceStatus","minimumDepthInMeters","maximumDepthInMeters","language","month","year","taxonID","scientificNameID","kingdom","phylum","class","order","family","genus"
"1","24-424029-12S-Acip-23",NA,"424029",2023-09-12,45.15825,-66.2577,"Acipenser oxyrinchus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone_2a_1","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,151802,"urn:lsid:marinespecies.org:taxname:151802","Animalia","Chordata","Chondrostei","Acipenseriformes","Acipenseridae","Acipenser"
"1387","24-424007-12S-Meni-15",NA,"424007",2023-09-12,45.14066,-66.258,"Menidia menidia",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone_2B_1","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,159228,"urn:lsid:marinespecies.org:taxname:159228","Animalia","Chordata","Teleostei","Atheriniformes","Atherinopsidae","Menidia"
"1388","24-424080-12S-Meni-15",NA,"424080",2023-09-13,45.13867,-66.2576,"Menidia menidia",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample",NA,"Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,159228,"urn:lsid:marinespecies.org:taxname:159228","Animalia","Chordata","Teleostei","Atheriniformes","Atherinopsidae","Menidia"
"1389","24-424067-12S-Meni-15",NA,"424067",2023-09-13,45.18605,-66.2828,"Menidia menidia",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_15","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,159228,"urn:lsid:marinespecies.org:taxname:159228","Animalia","Chordata","Teleostei","Atheriniformes","Atherinopsidae","Menidia"
"1390","24-424013-12S-Meni-15",NA,"424013",2023-09-12,45.14019,-66.255,"Menidia menidia",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone_3_4","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,159228,"urn:lsid:marinespecies.org:taxname:159228","Animalia","Chordata","Teleostei","Atheriniformes","Atherinopsidae","Menidia"
"1391","24-424032-12S-Meni-15",NA,"424032",2023-09-12,45.16897,-66.2413,"Menidia menidia",127813,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_25","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","present",0.5,0.5,"en",9,2023,159228,"urn:lsid:marinespecies.org:taxname:159228","Animalia","Chordata","Teleostei","Atheriniformes","Atherinopsidae","Menidia"
"1392","24-424024-12S-Meni-15",NA,"424024",2023-09-12,45.15351,-66.2348,"Menidia menidia",281222,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone_2a_12","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","present",0.5,0.5,"en",9,2023,159228,"urn:lsid:marinespecies.org:taxname:159228","Animalia","Chordata","Teleostei","Atheriniformes","Atherinopsidae","Menidia"
"1393","24-424016-12S-Meni-15",NA,"424016",2023-09-12,45.14198,-66.2505,"Menidia menidia",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone_3-3","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,159228,"urn:lsid:marinespecies.org:taxname:159228","Animalia","Chordata","Teleostei","Atheriniformes","Atherinopsidae","Menidia"
"1394","24-424059-12S-Meni-15",NA,"424059",2023-09-13,45.17326,-66.3005,"Menidia menidia",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_09","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,159228,"urn:lsid:marinespecies.org:taxname:159228","Animalia","Chordata","Teleostei","Atheriniformes","Atherinopsidae","Menidia"
"1395","24-424014-12S-Meni-15",NA,"424014",2023-09-12,45.14019,-66.255,"Menidia menidia",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone_3_4","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,159228,"urn:lsid:marinespecies.org:taxname:159228","Animalia","Chordata","Teleostei","Atheriniformes","Atherinopsidae","Menidia"
"1396","24-424033-12S-Meni-15",NA,"424033",2023-09-12,45.16897,-66.2413,"Menidia menidia",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_25","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,159228,"urn:lsid:marinespecies.org:taxname:159228","Animalia","Chordata","Teleostei","Atheriniformes","Atherinopsidae","Menidia"
"1397","24-424073-12S-Meni-15",NA,"424073",2023-09-13,45.18582,-66.2564,"Menidia menidia",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_21","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,159228,"urn:lsid:marinespecies.org:taxname:159228","Animalia","Chordata","Teleostei","Atheriniformes","Atherinopsidae","Menidia"
"1398","24-424063-12S-Meni-15",NA,"424063",2023-09-13,45.17877,-66.2931,"Menidia menidia",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_11","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,159228,"urn:lsid:marinespecies.org:taxname:159228","Animalia","Chordata","Teleostei","Atheriniformes","Atherinopsidae","Menidia"
"1399","24-424036-12S-Meni-15",NA,"424036",2023-09-12,45.16154,-66.2485,"Menidia menidia",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_27","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,159228,"urn:lsid:marinespecies.org:taxname:159228","Animalia","Chordata","Teleostei","Atheriniformes","Atherinopsidae","Menidia"
"1400","24-424044-12S-Meni-15",NA,"424044",2023-09-13,45.19023,-66.2634,"Menidia menidia",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_19","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,159228,"urn:lsid:marinespecies.org:taxname:159228","Animalia","Chordata","Teleostei","Atheriniformes","Atherinopsidae","Menidia"
"1401","24-424039-12S-Meni-15",NA,"424039",2023-09-12,45.152,-66.2486,"Menidia menidia",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_29","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,159228,"urn:lsid:marinespecies.org:taxname:159228","Animalia","Chordata","Teleostei","Atheriniformes","Atherinopsidae","Menidia"
"1402","24-424050-12S-Meni-15",NA,"424050",2023-09-13,45.1859,-66.3237,"Menidia menidia",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_03","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,159228,"urn:lsid:marinespecies.org:taxname:159228","Animalia","Chordata","Teleostei","Atheriniformes","Atherinopsidae","Menidia"
"1403","24-424002-12S-Meni-15",NA,"424002",2023-09-12,45.14348,-66.2628,"Menidia menidia",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone_2B_2","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,159228,"urn:lsid:marinespecies.org:taxname:159228","Animalia","Chordata","Teleostei","Atheriniformes","Atherinopsidae","Menidia"
"1404","24-424064-12S-Meni-15",NA,"424064",2023-09-13,45.18607,-66.2961,"Menidia menidia",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_13","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,159228,"urn:lsid:marinespecies.org:taxname:159228","Animalia","Chordata","Teleostei","Atheriniformes","Atherinopsidae","Menidia"
"1405","24-424005-12S-Meni-15",NA,"424005",2023-09-12,45.14177,-66.2601,"Menidia menidia",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone_2B_3","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,159228,"urn:lsid:marinespecies.org:taxname:159228","Animalia","Chordata","Teleostei","Atheriniformes","Atherinopsidae","Menidia"
"1406","24-424008-12S-Meni-15",NA,"424008",2023-09-12,45.14066,-66.258,"Menidia menidia",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone_2B_1","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,159228,"urn:lsid:marinespecies.org:taxname:159228","Animalia","Chordata","Teleostei","Atheriniformes","Atherinopsidae","Menidia"
"1407","24-424081-12S-Meni-15",NA,"424081",2023-09-13,45.13867,-66.2576,"Menidia menidia",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample",NA,"Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,159228,"urn:lsid:marinespecies.org:taxname:159228","Animalia","Chordata","Teleostei","Atheriniformes","Atherinopsidae","Menidia"
"1408","24-424051-12S-Meni-15",NA,"424051",2023-09-13,45.1859,-66.3237,"Menidia menidia",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_03","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,159228,"urn:lsid:marinespecies.org:taxname:159228","Animalia","Chordata","Teleostei","Atheriniformes","Atherinopsidae","Menidia"
"1409","24-424062-12S-Meni-15",NA,"424062",2023-09-13,45.17877,-66.2931,"Menidia menidia",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_11","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,159228,"urn:lsid:marinespecies.org:taxname:159228","Animalia","Chordata","Teleostei","Atheriniformes","Atherinopsidae","Menidia"
"1410","24-424038-12S-Meni-15",NA,"424038",2023-09-12,45.152,-66.2486,"Menidia menidia",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_29","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,159228,"urn:lsid:marinespecies.org:taxname:159228","Animalia","Chordata","Teleostei","Atheriniformes","Atherinopsidae","Menidia"
"1411","24-424085-12S-Meni-15",NA,"424085",2023-09-13,45.15477,-66.2347,"Menidia menidia",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample",NA,"Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,159228,"urn:lsid:marinespecies.org:taxname:159228","Animalia","Chordata","Teleostei","Atheriniformes","Atherinopsidae","Menidia"
"1412","24-424017-12S-Meni-15",NA,"424017",2023-09-12,45.14198,-66.2505,"Menidia menidia",102026,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone_3-3","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","present",0.5,0.5,"en",9,2023,159228,"urn:lsid:marinespecies.org:taxname:159228","Animalia","Chordata","Teleostei","Atheriniformes","Atherinopsidae","Menidia"
"1413","24-424028-12S-Meni-15",NA,"424028",2023-09-12,45.15825,-66.2577,"Menidia menidia",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone_2a_1","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,159228,"urn:lsid:marinespecies.org:taxname:159228","Animalia","Chordata","Teleostei","Atheriniformes","Atherinopsidae","Menidia"
"1414","24-424004-12S-Meni-15",NA,"424004",2023-09-12,45.14177,-66.2601,"Menidia menidia",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone_2B_3","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,159228,"urn:lsid:marinespecies.org:taxname:159228","Animalia","Chordata","Teleostei","Atheriniformes","Atherinopsidae","Menidia"
"1415","24-424020-12S-Meni-15",NA,"424020",2023-09-12,45.1456,-66.2421,"Menidia menidia",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone_3_2","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,159228,"urn:lsid:marinespecies.org:taxname:159228","Animalia","Chordata","Teleostei","Atheriniformes","Atherinopsidae","Menidia"
"1416","24-424074-12S-Meni-15",NA,"424074",2023-09-13,45.18582,-66.2564,"Menidia menidia",169087,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_21","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","present",0.5,0.5,"en",9,2023,159228,"urn:lsid:marinespecies.org:taxname:159228","Animalia","Chordata","Teleostei","Atheriniformes","Atherinopsidae","Menidia"
"1417","24-424086-12S-Meni-15",NA,"424086",2023-09-13,45.1857,-66.256,"Menidia menidia",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample",NA,"Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,159228,"urn:lsid:marinespecies.org:taxname:159228","Animalia","Chordata","Teleostei","Atheriniformes","Atherinopsidae","Menidia"
"1418","24-424037-12S-Meni-15",NA,"424037",2023-09-12,45.152,-66.2486,"Menidia menidia",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_29","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,159228,"urn:lsid:marinespecies.org:taxname:159228","Animalia","Chordata","Teleostei","Atheriniformes","Atherinopsidae","Menidia"
"1419","24-424045-12S-Meni-15",NA,"424045",2023-09-13,45.19023,-66.2634,"Menidia menidia",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_19","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,159228,"urn:lsid:marinespecies.org:taxname:159228","Animalia","Chordata","Teleostei","Atheriniformes","Atherinopsidae","Menidia"
"1420","24-424040-12S-Meni-15",NA,"424040",2023-09-12,45.14308,-66.2449,"Menidia menidia",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_31","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,159228,"urn:lsid:marinespecies.org:taxname:159228","Animalia","Chordata","Teleostei","Atheriniformes","Atherinopsidae","Menidia"
"1421","24-424021-12S-Meni-15",NA,"424021",2023-09-12,45.1456,-66.2421,"Menidia menidia",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone_3_2","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,159228,"urn:lsid:marinespecies.org:taxname:159228","Animalia","Chordata","Teleostei","Atheriniformes","Atherinopsidae","Menidia"
"1422","24-424003-12S-Meni-15",NA,"424003",2023-09-12,45.14348,-66.2628,"Menidia menidia",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone_2B_2","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,159228,"urn:lsid:marinespecies.org:taxname:159228","Animalia","Chordata","Teleostei","Atheriniformes","Atherinopsidae","Menidia"
"1423","24-424065-12S-Meni-15",NA,"424065",2023-09-13,45.18607,-66.2961,"Menidia menidia",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_13","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,159228,"urn:lsid:marinespecies.org:taxname:159228","Animalia","Chordata","Teleostei","Atheriniformes","Atherinopsidae","Menidia"
"1424","24-424025-12S-Meni-15",NA,"424025",2023-09-12,45.15393,-66.2542,"Menidia menidia",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone_2a_10","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,159228,"urn:lsid:marinespecies.org:taxname:159228","Animalia","Chordata","Teleostei","Atheriniformes","Atherinopsidae","Menidia"
"1425","24-424046-12S-Meni-15",NA,"424046",2023-09-13,45.19216,-66.32,"Menidia menidia",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_01","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,159228,"urn:lsid:marinespecies.org:taxname:159228","Animalia","Chordata","Teleostei","Atheriniformes","Atherinopsidae","Menidia"
"1426","24-424060-12S-Meni-15",NA,"424060",2023-09-13,45.17326,-66.3005,"Menidia menidia",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_09","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,159228,"urn:lsid:marinespecies.org:taxname:159228","Animalia","Chordata","Teleostei","Atheriniformes","Atherinopsidae","Menidia"
"1427","24-424052-12S-Meni-15",NA,"424052",2023-09-13,45.17898,-66.3161,"Menidia menidia",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_05","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,159228,"urn:lsid:marinespecies.org:taxname:159228","Animalia","Chordata","Teleostei","Atheriniformes","Atherinopsidae","Menidia"
"1428","24-424076-12S-Meni-15",NA,"424076",2023-09-13,45.1777,-66.2428,"Menidia menidia",396779,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_23","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","present",0.5,0.5,"en",9,2023,159228,"urn:lsid:marinespecies.org:taxname:159228","Animalia","Chordata","Teleostei","Atheriniformes","Atherinopsidae","Menidia"
"1429","24-424057-12S-Meni-15",NA,"424057",2023-09-13,45.17198,-66.3087,"Menidia menidia",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_07","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,159228,"urn:lsid:marinespecies.org:taxname:159228","Animalia","Chordata","Teleostei","Atheriniformes","Atherinopsidae","Menidia"
"1430","24-424026-12S-Meni-15",NA,"424026",2023-09-12,45.15393,-66.2542,"Menidia menidia",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone_2a_10","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,159228,"urn:lsid:marinespecies.org:taxname:159228","Animalia","Chordata","Teleostei","Atheriniformes","Atherinopsidae","Menidia"
"1431","24-424018-12S-Meni-15",NA,"424018",2023-09-12,45.14198,-66.2505,"Menidia menidia",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone_3-3","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,159228,"urn:lsid:marinespecies.org:taxname:159228","Animalia","Chordata","Teleostei","Atheriniformes","Atherinopsidae","Menidia"
"1432","24-424053-12S-Meni-15",NA,"424053",2023-09-13,45.17898,-66.3161,"Menidia menidia",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_05","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,159228,"urn:lsid:marinespecies.org:taxname:159228","Animalia","Chordata","Teleostei","Atheriniformes","Atherinopsidae","Menidia"
"1433","24-424077-12S-Meni-15",NA,"424077",2023-09-13,45.1777,-66.2428,"Menidia menidia",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_23","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,159228,"urn:lsid:marinespecies.org:taxname:159228","Animalia","Chordata","Teleostei","Atheriniformes","Atherinopsidae","Menidia"
"1434","24-424023-12S-Meni-15",NA,"424023",2023-09-12,45.15351,-66.2348,"Menidia menidia",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone_2a_12","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,159228,"urn:lsid:marinespecies.org:taxname:159228","Animalia","Chordata","Teleostei","Atheriniformes","Atherinopsidae","Menidia"
"1435","24-424075-12S-Meni-15",NA,"424075",2023-09-13,45.18582,-66.2564,"Menidia menidia",222095,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_21","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","present",0.5,0.5,"en",9,2023,159228,"urn:lsid:marinespecies.org:taxname:159228","Animalia","Chordata","Teleostei","Atheriniformes","Atherinopsidae","Menidia"
"1436","24-424019-12S-Meni-15",NA,"424019",2023-09-12,45.1456,-66.2421,"Menidia menidia",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone_3_2","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,159228,"urn:lsid:marinespecies.org:taxname:159228","Animalia","Chordata","Teleostei","Atheriniformes","Atherinopsidae","Menidia"
"1437","24-424054-12S-Meni-15",NA,"424054",2023-09-13,45.17898,-66.3161,"Menidia menidia",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_05","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,159228,"urn:lsid:marinespecies.org:taxname:159228","Animalia","Chordata","Teleostei","Atheriniformes","Atherinopsidae","Menidia"
"1438","24-424043-12S-Meni-15",NA,"424043",2023-09-13,45.19023,-66.2634,"Menidia menidia",310198,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_19","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","present",0.5,0.5,"en",9,2023,159228,"urn:lsid:marinespecies.org:taxname:159228","Animalia","Chordata","Teleostei","Atheriniformes","Atherinopsidae","Menidia"
"1439","24-424041-12S-Meni-15",NA,"424041",2023-09-12,45.14308,-66.2449,"Menidia menidia",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_31","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,159228,"urn:lsid:marinespecies.org:taxname:159228","Animalia","Chordata","Teleostei","Atheriniformes","Atherinopsidae","Menidia"
"1440","24-424022-12S-Meni-15",NA,"424022",2023-09-12,45.15351,-66.2348,"Menidia menidia",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone_2a_12","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,159228,"urn:lsid:marinespecies.org:taxname:159228","Animalia","Chordata","Teleostei","Atheriniformes","Atherinopsidae","Menidia"
"1441","24-424061-12S-Meni-15",NA,"424061",2023-09-13,45.17877,-66.2931,"Menidia menidia",113564,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_11","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","present",0.5,0.5,"en",9,2023,159228,"urn:lsid:marinespecies.org:taxname:159228","Animalia","Chordata","Teleostei","Atheriniformes","Atherinopsidae","Menidia"
"1442","24-424042-12S-Meni-15",NA,"424042",2023-09-12,45.14308,-66.2449,"Menidia menidia",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_31","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,159228,"urn:lsid:marinespecies.org:taxname:159228","Animalia","Chordata","Teleostei","Atheriniformes","Atherinopsidae","Menidia"
